comments,description,duration,event,languages,main_speaker,name,num_speaker,published_date,speaker_occupation,tags,title,url,views
100,"Legendary dance choreographer Bill T. Jones and TED Fellows Joshua Roman and Somi didn't know exactly what was going to happen when they took the stage at TED2015. They just knew they wanted to offer the audience an opportunity to witness creative collaboration in action. The result: An improvised piece they call ""The Red Circle and the Blue Curtain,"" so extraordinary it had to be shared ...",386,TED2015,38,Bill T. Jones,"Bill T. Jones: The dancer, the singer, the cellist ... and a moment of creative magic",3,1430925284,"Director/choreographer, dancer","['TED Fellows', 'dance', 'entertainment', 'live music', 'music', 'performance']","The dancer, the singer, the cellist ... and a moment of creative magic","https://www.ted.com/talks/bill_t_jones_the_dancer_the_singer_the_cellist_and_a_moment_of_creative_magic",1257079
50,"Liver cancer is one of the most difficult cancers to detect, but synthetic biologist Tal Danino had a left-field thought: What if we could create a probiotic, edible bacteria that was ""programmed"" to find liver tumors? His insight exploits something we're just beginning to understand about bacteria: their power of quorum sensing, or doing something together once they reach critical mass. Danino, a TED Fellow, explains how quorum sensing works -- and how clever bacteria working together could someday change cancer treatment.",251,TED2015,35,Tal Danino,Tal Danino: Programming bacteria to detect cancer (and maybe treat it),1,1431011006,Synthetic biologist,"['TED Fellows', 'bacteria', 'biology', 'cancer', 'health']",Programming bacteria to detect cancer (and maybe treat it),"https://www.ted.com/talks/tal_danino_we_can_use_bacteria_to_detect_cancer_and_maybe_treat_it",1225763
33,"Singer-songwriter Dawn Landes tells the story of Tori Murden McClure, who dreamed of rowing across the Atlantic in a small boat -- but whose dream was almost capsized by waves the size of a seven-story building. Through video, story and song, Landes imagines the mindset of a woman alone in the midst of the vast ocean. (This talk was part of a session at TED2015 guest-curated by Pop-Up Magazine: popupmagazine.com or @popupmag on Twitter.)",566,TED2015,28,Dawn Landes,"Dawn Landes: A song for my hero, the woman who rowed into a hurricane",1,1431098075,Singer-songwriter,"['adventure', 'live music', 'music']","A song for my hero, the woman who rowed into a hurricane","https://www.ted.com/talks/dawn_landes_a_song_for_my_hero_the_woman_who_rowed_into_a_hurricane",1160841
82,"We‰Ûªve heard that bees are disappearing. But what is making bee colonies so vulnerable? Photographer Anand Varma raised bees in his backyard ‰ÛÓ in front of a camera ‰ÛÓ to get an up close view. This project, for National Geographic, gives a lyrical glimpse into a beehive, and reveals one of the biggest threats to its health, a mite that preys on baby bees in their first 21 days of life. With footage set to music from Rob Moose and the Magik*Magik Orchestra, Varma shows the problem ... and what‰Ûªs being done to solve it. (This talk was part of a session at TED2015 guest-curated by Pop-Up Magazine: popupmagazine.com or @popupmag on Twitter.)",366,TED2015,35,Anand Varma,Anand Varma: The first 21 days of a bee‰Ûªs life,1,1431357590,Photographer,"['bees', 'nature', 'photography']",The first 21 days of a bee‰Ûªs life,"https://www.ted.com/talks/anand_varma_a_thrilling_look_at_the_first_21_days_of_a_bee_s_life",2206061
131,"You've never seen buildings like this. The stunning bamboo homes built by Elora Hardy and her team in Bali twist, curve and surprise at every turn. They defy convention because the bamboo itself is so enigmatic. No two poles of bamboo are alike, so every home, bridge and bathroom is exquisitely unique. In this beautiful, immersive talk, she shares the potential of bamboo, as both a sustainable resource and a spark for the imagination. ""We have had to invent our own rules,"" she says.",617,TED2015,35,Elora Hardy,"Elora Hardy: Magical houses, made of bamboo",1,1431442702,Sustainable designer,"['architecture', 'design', 'sustainability']","Magical houses, made of bamboo","https://www.ted.com/talks/elora_hardy_magical_houses_made_of_bamboo",3351267
109,"Roman Mars is obsessed with flags -- and after you watch this talk, you might be, too. These ubiquitous symbols of civic pride are often designed, well, pretty terribly. But they don't have to be. In this surprising and hilarious talk about vexillology -- the study of flags -- Mars reveals the five basic principles of flag design and shows why he believes they can be applied to just about anything.",1098,TED2015,23,Roman Mars,Roman Mars: Why city flags may be the worst-designed thing you've never noticed,1,1431616374,Digital storyteller,"['cities', 'design', 'government', 'humor', 'product design']",Why city flags may be the worst-designed thing you've never noticed,"https://www.ted.com/talks/roman_mars_why_city_flags_may_be_the_worst_designed_thing_you_ve_never_noticed",4597270
170,"The ten women in this chorus have all been sentenced to life in prison. They share a moving song about their experiences ‰ÛÓ one that reveals their hopes, regrets and fears. ""I'm not an angel,"" sings one, ""but I'm not the devil.""åÊFilmed at an independent TEDx event inside Muncy State Prison,åÊit's a rare and poignant look inside the world of people imprisoned with no hope of parole. (Note: The prison's Office of Victim Advocacy has ensured that victims were treated fairly and respectfully around this TEDx event.)",576,TEDxMuncyStatePrison,29,The Lady Lifers,The Lady Lifers: A moving song from women in prison for life,1,1431702699,Inmates,"['live music', 'music', 'prison']",A moving song from women in prison for life,"https://www.ted.com/talks/the_lady_lifers_a_moving_song_from_women_in_prison_for_life",1310078
64,"The founder of Sirius XM satellite radio, Martine Rothblatt now heads up a drug company that makes life-saving medicines for rare diseases (including one drug that saved her own daughter's life). Meanwhile she is working to preserve the consciousness of the woman she loves in a digital file ... and a companion robot. In an onstage conversation with TED's Chris Anderson, Rothblatt shares her powerful story of love, identity, creativity, and limitless possibility.",1264,TED2015,23,Martine Rothblatt,"Martine Rothblatt: My daughter, my wife, our robot, and the quest for immortality",1,1431961167,Transhumanist,"['Gender spectrum', 'Transgender', 'biotech', 'creativity', 'identity', 'love', 'medicine', 'robots', 'technology']","My daughter, my wife, our robot, and the quest for immortality","https://www.ted.com/talks/martine_rothblatt_my_daughter_my_wife_our_robot_and_the_quest_for_immortality",1304737
73,"You‰Ûªve just been injured, and you‰Ûªre on the way home from an hour of physical therapy. The last thing you want to do on your own is confusing exercises that take too long to show results. TED Fellow Cosmin Mihaiu demos a fun, cheap solution that turns boring physical therapy exercises into a video game with crystal-clear instructions.",357,TED2015,32,Cosmin Mihaiu,Cosmin Mihaiu: Physical therapy is boring -- play a game instead,1,1432047415,Physical therapy entrepreneur,"['TED Fellows', 'demo', 'gaming', 'health', 'software']",Physical therapy is boring -- play a game instead,"https://www.ted.com/talks/cosmin_mihaiu_physical_therapy_is_boring_play_a_game_instead",1373382
240,"Chimpanzees are people too, you know. Ok, not exactly. But lawyer Steven Wise has spent the last 30 years working to change these animals' status from ""things"" to ""persons."" It's not a matter of legal semantics; as he describes in this fascinating talk, recognizing that animals like chimps have extraordinary cognitive capabilities and rethinking the way we treat them -- legally -- is no less than a moral duty.",857,TED2015,29,Steven Wise,Steven Wise: Chimps have feelings and thoughts. They should also have rights,1,1432134043,Animal rights lawyer,"['animals', 'culture', 'law']",Chimps have feelings and thoughts. They should also have rights,"https://www.ted.com/talks/steven_wise_chimps_have_feelings_and_thoughts_they_should_also_have_rights",1028548
370,"Infidelity is the ultimate betrayal. But does it have to be? Relationship therapist Esther Perel examines why people cheat, and unpacks why affairs are so traumatic: because they threaten our emotional security. In infidelity, she sees something unexpected ‰ÛÓ an expression of longing and loss. A must-watch for anyone who has ever cheated or been cheated on, or who simply wants a new framework for understanding relationships.",1291,TED2015,32,Esther Perel,Esther Perel: Rethinking infidelity ... a talk for anyone who has ever loved,1,1432220082,Relationship therapist,"['culture', 'love', 'relationships', 'sex']",Rethinking infidelity ... a talk for anyone who has ever loved,"https://www.ted.com/talks/esther_perel_rethinking_infidelity_a_talk_for_anyone_who_has_ever_loved",8218896
69,"""Anything that is worth pursuing is going to require us to suffer, just a little bit,"" says surf photographer Chris Burkard, as he explains his obsession with the coldest, choppiest, most isolated beaches on earth. With jawdropping photos and stories of places few humans have ever seen -- much less surfed -- he draws us into his ""personal crusade against the mundane.""",582,TED2015,30,Chris Burkard,Chris Burkard: The joy of surfing in ice-cold water,1,1432307632,Surf photographer,"['creativity', 'oceans', 'photography', 'travel']",The joy of surfing in ice-cold water,"https://www.ted.com/talks/chris_burkard_the_joy_of_surfing_in_ice_cold_water",1773697
72,"An architect of the ""Boston miracle,"" Rev. Jeffrey Brown started out as a bewildered young pastor watching his Boston neighborhood fall apart around him, as drugs and gang violence took hold of the kids on the streets. The first step to recovery: Listen to those kids, don't just preach to them, and help them reduce violence in their own neighborhoods. It's a powerful talk about listening to make change.",1083,TED2015,20,Jeffrey Brown,Jeffrey Brown: How we cut youth violence in Boston by 79 percent,1,1432652804,Pastor,"['crime', 'faith', 'narcotics', 'peace', 'social change', 'violence', 'youth']",How we cut youth violence in Boston by 79 percent,"https://www.ted.com/talks/jeffrey_brown_how_we_cut_youth_violence_in_boston_by_79_percent",1049652
271,"What do you think when you look at this speaker? Well, think again. (And then again.) In this funny, honest, empathetic talk, Yassmin Abdel-Magied challenges us to look beyond our initial perceptions, and to open doors to new ways of supporting others.",841,TEDxSouthBank,31,Yassmin Abdel-Magied,Yassmin Abdel-Magied: What does my headscarf mean to you?,1,1432741591,"Mechanical engineer, social advocate","['TEDx', 'activism', 'culture', 'religion', 'women']",What does my headscarf mean to you?,"https://www.ted.com/talks/yassmin_abdel_magied_what_does_my_headscarf_mean_to_you",1863929
93,"Every star we see in the sky has at least one planet orbiting it, says astronomer Sara Seager. So what do we know about these exoplanets, and how can we find out more? Seager introduces her favorite set of exoplanets and shows new technology that can help collect information about them -- and even help us look for exoplanets with life.",974,TED2015,30,Sara Seager,Sara Seager: The search for planets beyond our solar system,1,1432826468,Exoplanet expert,"['Planets', 'astrobiology', 'astronomy', 'data', 'ecology', 'exploration', 'life', 'science', 'solar system', 'space', 'telescopes', 'universe']",The search for planets beyond our solar system,"https://www.ted.com/talks/sara_seager_the_search_for_planets_beyond_our_solar_system",1365646
63,"When Jimmy Nelson traveled to Siberia to photograph the Chukchi people, elders told him: ""You cannot photograph us. You have to wait, you have to wait until you get to know us, you have to wait until you understand us."" In this gorgeously photo-filled talk, join Nelson's quest to understand -- the world, other people, himself -- by making astonishing portraits of the world's vanishing tribes and cultures.",1038,TEDGlobal 2014,27,Jimmy Nelson,Jimmy Nelson: Gorgeous portraits of the world's vanishing people,1,1432913248,Last tribes photographer,"['culture', 'photography']",Gorgeous portraits of the world's vanishing people,"https://www.ted.com/talks/jimmy_nelson_gorgeous_portraits_of_the_world_s_vanishing_people",1339843
166,"Bill Gross has founded a lot of startups, and incubated many others -- and he got curious about why some succeeded and others failed. So he gathered data from hundreds of companies, his own and other people's, and ranked each company on five key factors. He found one factor that stands out from the others -- and surprised even him.",400,TED2015,42,Bill Gross,Bill Gross: The single biggest reason why startups succeed,1,1433171625,Idea guy,"['business', 'creativity', 'technology']",The single biggest reason why startups succeed,"https://www.ted.com/talks/bill_gross_the_single_biggest_reason_why_startups_succeed",3811316
92,"How do babies learn so much from so little so quickly? In a fun, experiment-filled talk, cognitive scientist Laura Schulz shows how our young ones make decisions with a surprisingly strong sense of logic, well before they can talk.",1218,TED2015,29,Laura Schulz,Laura Schulz: The surprisingly logical minds of babies,1,1433257089,Cognitive scientist,"['behavioral economics', 'brain', 'children', 'cognitive science', 'data', 'education', 'mind', 'physiology', 'science', 'youth']",The surprisingly logical minds of babies,"https://www.ted.com/talks/laura_schulz_the_surprisingly_logical_minds_of_babies",1617977
92,"As human beings, we get used to ""the way things are"" really fast. But for designers, the way things are is an opportunity ... Could things be better? How? In this funny, breezy talk, the man behind the iPod and the Nest thermostat shares some of his tips for noticing -- and driving -- change.",1001,TED2015,29,Tony Fadell,Tony Fadell: The first secret of design is ... noticing,1,1433343543,Product creator,"['design', 'product design', 'technology']",The first secret of design is ... noticing,"https://www.ted.com/talks/tony_fadell_the_first_secret_of_design_is_noticing",2006050
141,"There's an organization responsible for more terrorism plots in the United States than al-Qaeda, al-Shabaab and ISIS combined: The FBI. How? Why? In an eye-opening talk, investigative journalist Trevor Aaronson reveals a disturbing FBI practice that breeds terrorist plots by exploiting Muslim-Americans with mental health problems.",562,TED2015,22,Trevor Aaronson,Trevor Aaronson: How this FBI strategy is actually creating US-based terrorists,1,1433430720,Journalist,"['Surveillance', 'TED Fellows', 'United States', 'government', 'terrorism', 'violence']",How this FBI strategy is actually creating US-based terrorists,"https://www.ted.com/talks/trevor_aaronson_how_this_fbi_strategy_is_actually_creating_us_based_terrorists",1252289
145,"On Linda Cliatt-Wayman's first day as principal at a failing high school in North Philadelphia, she was determined to lay down the law. But she soon realized the job was more complex than she thought. With palpable passion, she shares the three principles that helped her turn around three schools labeled ""low-performing and persistently dangerous."" Her fearless determination to lead -- and to love the students, no matter what -- is a model for leaders in all fields.",1027,TEDWomen 2015,31,Linda Cliatt-Wayman,"Linda Cliatt-Wayman: How to fix a broken school? Lead fearlessly, love hard",1,1433517061,High school principal,"['education', 'leadership', 'poverty', 'teaching']","How to fix a broken school? Lead fearlessly, love hard","https://www.ted.com/talks/linda_cliatt_wayman_how_to_fix_a_broken_school_lead_fearlessly_love_hard",1617292
214,"For six months, Suki Kim worked as an English teacher at an elite school for North Korea's future leaders -- while writing a book on one of the world's most repressive regimes. As she helped her students grapple with concepts like ""truth"" and ""critical thinking,"" she came to wonder: Was teaching these students to seek the truth putting them in peril? (This talk was part of a session at TED2015 guest-curated by Pop-Up Magazine: popupmagazine.com or @popupmag on Twitter.)",752,TED2015,35,Suki Kim,Suki Kim: This is what it's like to go undercover in North Korea,1,1433776248,Writer,['politics'],This is what it's like to go undercover in North Korea,"https://www.ted.com/talks/suki_kim_this_is_what_it_s_like_to_go_undercover_in_north_korea",3460338
45,"In this performance, Sarah Jones brings you to the front row of a classroom in the future, as a teacher plugs in different personas from the year 2016 to show their varied perspectives on sex work. As she changes props, Jones embodies an elderly homemaker, a ‰ÛÏsex work studies‰Û major, an escort, a nun-turned-prostitute and a guy at a strip club for his bachelor party. It‰Ûªs an intriguing look at a taboo topic, that flips cultural norms around sex inside out.",1528,TED2015,18,Sarah Jones,"Sarah Jones: One woman, five characters, and a sex lesson from the future",1,1433861892,Polymorphic playwright,"['culture', 'future', 'humor', 'performance', 'sex']","One woman, five characters, and a sex lesson from the future","https://www.ted.com/talks/sarah_jones_one_woman_five_characters_and_a_sex_lesson_from_the_future",1531675
378,"Cognitive scientist Donald Hoffman is trying to answer a big question: Do we experience the world as it really is ... or as we need it to be? In this ever so slightly mind-blowing talk, he ponders how our minds construct reality for us.",1310,TED2015,30,Donald Hoffman,Donald Hoffman: Do we see reality as it is?,1,1434037065,Cognitive scientist,"['animals', 'biology', 'brain', 'cognitive science', 'consciousness', 'evolution', 'memory', 'mind', 'neuroscience', 'science', 'sight']",Do we see reality as it is?,"https://www.ted.com/talks/donald_hoffman_do_we_see_reality_as_it_is",2471075
59,"""I was the mystery of an anatomy, a question asked but not answered,"" says poet Lee Mokobe, a TED Fellow, in this gripping and poetic exploration of identity and transition. It's a thoughtful reflection on bodies, and the meanings poured into them.",261,TEDWomen 2015,32,Lee Mokobe,Lee Mokobe: A powerful poem about what it feels like to be transgender,1,1434122070,Poet,"['Gender spectrum', 'TED Fellows', 'Transgender', 'gender', 'poetry', 'spoken word']",A powerful poem about what it feels like to be transgender,"https://www.ted.com/talks/lee_mokobe_a_powerful_poem_about_what_it_feels_like_to_be_transgender",1175629
95,"Our emotions influence every aspect of our lives -- how we learn, how we communicate, how we make decisions. Yet they‰Ûªre absent from our digital lives; the devices and apps we interact with have no way of knowing how we feel. ScientiståÊRana el KalioubyåÊaims to change that. She demos a powerful new technology that reads your facial expressions and matches them to corresponding emotions.åÊThisåÊ‰ÛÏemotion engine‰ÛåÊhas big implications, she says, and could change not just how we interact with machines -- but with each other.",664,TEDWomen 2015,27,Rana el Kaliouby,Rana el Kaliouby: This app knows how you feel -- from the look on your face,1,1434383199,Computer scientist,"['compassion', 'computers', 'psychology', 'technology']",This app knows how you feel -- from the look on your face,"https://www.ted.com/talks/rana_el_kaliouby_this_app_knows_how_you_feel_from_the_look_on_your_face",1407692
112,"Organizations are often run according to ""the superchicken model,"" where the value is placed on star employees who outperform others. And yet, this isn't what drives the most high-achieving teams. Business leader Margaret Heffernan observes that it is social cohesion ‰ÛÓ built every coffee break, every time one team member asks another for help ‰ÛÓ that leads over time to great results. It's a radical rethink of what drives us to do our best work, and what it means to be a leader. Because as Heffernan points out: ""Companies don't have ideas. Only people do.""",947,TEDWomen 2015,32,Margaret Heffernan,Margaret Heffernan: Forget the pecking order at work,1,1434465598,Management thinker,"['TED Books', 'business', 'leadership', 'life', 'work']",Forget the pecking order at work,"https://www.ted.com/talks/margaret_heffernan_why_it_s_time_to_forget_the_pecking_order_at_work",2362727
288,"Decades ago, few pediatricians had heard of autism. In 1975, 1 in 5,000 kids was estimated to have it. Today, 1 in 68 is on the autism spectrum. What caused this steep rise? Steve Silberman points to ‰ÛÏa perfect storm of autism awareness‰Û ‰ÛÓ a pair of psychologists with an accepting view, an unexpected pop culture moment and a new clinical test. But to really understand, we have to go back further to an Austrian doctor by the name of Hans Asperger, who published a pioneering paper in 1944. Because it was buried in time, autism has been shrouded in misunderstanding ever since. (This talk was part of a TED2015 session curated by Pop-Up Magazine: popupmagazine.com or @popupmag on Twitter.)",828,TED2015,34,Steve Silberman,Steve Silberman: The forgotten history of autism,1,1434553185,Writer and editor,"['Autism spectrum disorder', 'cognitive science', 'culture', 'history']",The forgotten history of autism,"https://www.ted.com/talks/steve_silberman_the_forgotten_history_of_autism",1476377
43,"For the last 12 years, LaToya Ruby Frazier has photographed friends, neighbors and family in Braddock, Pennsylvania. But though the steel town has lately been hailed as a posterchild of ""rustbelt revitalization,"" Frazier's pictures tell a different story, of the real impact of inequality and environmental toxicity. In this short, powerful talk, the TED Fellow shares a deeply personal glimpse of an often-unseen world.",303,TED2015,28,LaToya Ruby Frazier,LaToya Ruby Frazier: A visual history of inequality in industrial America,1,1434639264,Photographer,"['TED Fellows', 'art', 'community', 'creativity', 'environment', 'inequality', 'photography', 'social change']",A visual history of inequality in industrial America,"https://www.ted.com/talks/latoya_ruby_frazier_a_visual_history_of_inequality_in_industrial_america",1165313
75,"Raised listening to his dad's old records, Joey Alexander plays a brand of sharp, modern piano jazz that you likely wouldn't expect to hear from a pre-teenager. Listen as the 11-year-old delights the TED crowd with his very special performance of a Thelonious Monk classic.",388,TED2015,41,Joey Alexander,Joey Alexander: An 11-year-old prodigy performs old-school jazz,1,1434726087,Jazz pianist,"['entertainment', 'jazz', 'live music', 'music', 'performance']",An 11-year-old prodigy performs old-school jazz,"https://www.ted.com/talks/joey_alexander_an_11_year_old_prodigy_performs_old_school_jazz",2155099
165,"When writer Roxane Gay dubbed herself a ""bad feminist,"" she was making a joke, acknowledging that she couldn't possibly live up to the demands for perfection of the feminist movement. But she's realized that the joke rang hollow. In a thoughtful and provocative talk, she asks us to embrace all flavors of feminism -- and make the small choices that, en masse, might lead to actual change.",688,TEDWomen 2015,29,Roxane Gay,Roxane Gay: Confessions of a bad feminist,1,1434986568,Writer,"['Gender equality', 'feminism', 'identity', 'women']",Confessions of a bad feminist,"https://www.ted.com/talks/roxane_gay_confessions_of_a_bad_feminist",1453205
52,"Book designer Chip Kidd knows all too well how often we judge things by first appearances. In this hilarious, fast-paced talk, he explains the two techniques designers use to communicate instantly -- clarity and mystery -- and when, why and how they work. He celebrates beautiful, useful pieces of design, skewers less successful work, and shares the thinking behind some of his own iconic book covers.",1137,TEDSalon NY2015,28,Chip Kidd,Chip Kidd: The art of first impressions -- in design and life,1,1435071580,Graphic designer,"['TED Books', 'books', 'creativity', 'design', 'literature']",The art of first impressions -- in design and life,"https://www.ted.com/talks/chip_kidd_the_art_of_first_impressions_in_design_and_life",1711049
198,"Penicillin changed everything. Infections that had previously killed were suddenly quickly curable. Yet as Maryn McKenna shares in this sobering talk, we've squandered the advantages afforded us by that and later antibiotics. Drug-resistant bacteria mean we're entering a post-antibiotic world -- and it won't be pretty. There are, however, things we can do ... if we start right now.",1019,TED2015,32,Maryn McKenna,Maryn McKenna: What do we do when antibiotics don't work any more?,1,1435244008,Public health journalist,"['disease', 'health', 'medicine', 'pharmaceuticals', 'public health']",What do we do when antibiotics don't work any more?,"https://www.ted.com/talks/maryn_mckenna_what_do_we_do_when_antibiotics_don_t_work_any_more",1532875
186,"Statistically, the least reliable part of the car is ... the driver. In 2015, Chris Urmson was head of Google's driverless car program, one of several efforts to remove humans from the driver's seat. He shares fascinating footage that shows how the car sees the road and makes autonomous decisions about what to do next.",929,TED2015,26,Chris Urmson,Chris Urmson: How a driverless car sees the road,1,1435331640,Roboticist,"['cars', 'driverless cars', 'technology', 'transportation']",How a driverless car sees the road,"https://www.ted.com/talks/chris_urmson_how_a_driverless_car_sees_the_road",2042978
66,"What do you learn when you sail around the world on your own? When solo sailor Ellen MacArthur circled the globe ‰ÛÒ carrying everything she needed with her ‰ÛÒ she came back with new insight into the way the world works, as a place of interlocking cycles and finite resources, where the decisions we make today affect what's left for tomorrow. She proposes a bold new way to see the world's economic systems: not as linear, but as circular, where everything comes around.",1007,TED2015,26,Dame Ellen MacArthur,Dame Ellen MacArthur: The surprising thing I learned sailing solo around the world,1,1435591142,Circular economy advocate,"['economics', 'environment', 'oceans']",The surprising thing I learned sailing solo around the world,"https://www.ted.com/talks/dame_ellen_macarthur_the_surprising_thing_i_learned_sailing_solo_around_the_world",1566602
227,"With his signature resolve, former US President Jimmy Carter dives into three unexpected reasons why the mistreatment of women and girls continues in so many manifestations in so many parts of the world, both developed and developing. The final reason he gives? ""In general, men don't give a damn.""",996,TEDWomen 2015,31,Jimmy Carter,Jimmy Carter: Why I believe the mistreatment of women is the number one human rights abuseåÊ,1,1435676518,Peace activist,"['global issues', 'inequality', 'peace', 'sexual violence', 'women']",Why I believe the mistreatment of women is the number one human rights abuseåÊ,"https://www.ted.com/talks/jimmy_carter_why_i_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse",1388335
108,"For the longest time, doctors basically ignored the most basic and frustrating part of being sick -- pain. In this lyrical, informative talk, Latif Nasser tells the extraordinary story of wrestler and doctor John J. Bonica, who persuaded the medical profession to take pain seriously -- and transformed the lives of millions.",831,TED2015,27,Latif Nasser,Latif Nasser: The amazing story of the man who gave us modern pain relief,1,1435762806,Radio researcher,"['empathy', 'health', 'health care', 'history', 'medical research', 'medicine', 'pain', 'pharmaceuticals', 'science', 'science and art', 'social change', 'storytelling']",The amazing story of the man who gave us modern pain relief,"https://www.ted.com/talks/latif_nasser_the_amazing_story_of_the_man_who_gave_us_modern_pain_relief",1531606
78,"In 2011, the US Armed Forces still had a ban on women in combat -- but in that year, a Special Operations team of women was sent to Afghanistan to serve on the front lines, to build rapport with locals and try to help bring an end to the war. Reporter Gayle Tzemach Lemmon tells the story of this ""band of sisters,"" an extraordinary group of women warriors who helped break a long-standing barrier to serve.",685,TEDWomen 2015,22,Gayle Tzemach Lemmon,Gayle Tzemach Lemmon: Meet the women fighting on the front lines of an American war,1,1435849291,Reporter,"['peace', 'war', 'women']",Meet the women fighting on the front lines of an American war,"https://www.ted.com/talks/gayle_tzemach_lemmon_meet_the_first_women_to_fight_on_the_front_lines_of_an_american_war",1139487
42,"Basketball is a fast-moving game of improvisation, contact and, ahem, spatio-temporal pattern recognition. Rajiv Maheswaran and his colleagues are analyzing the movements behind the key plays of the game, to help coaches and players combine intuition with new data. Bonus: What they're learning could help us understand how humans move everywhere.",728,TED2015,21,Rajiv Maheswaran,Rajiv Maheswaran: The math behind basketball's wildest moves,1,1436195771,Researcher,"['math', 'sports', 'technology', 'visualizations']",The math behind basketball's wildest moves,"https://www.ted.com/talks/rajiv_maheswaran_the_math_behind_basketball_s_wildest_moves",1905680
59,"Memory Banda‰Ûªs life took a divergent path from her sister‰Ûªs. When her sister reached puberty, she was sent to a traditional ‰ÛÏinitiation camp‰Û that teaches girls ‰ÛÏhow to sexually please a man.‰Û She got pregnant there ‰ÛÓ at age 11. Banda, however, refused to go. Instead, she organized others and asked her community‰Ûªs leader to issue a bylaw that no girl should be forced to marry before turning 18. She pushed on to the national level ‰Û_ with incredible results for girls across Malawi.",758,TEDWomen 2015,35,Memory Banda,Memory Banda: A warrior‰Ûªs cry against child marriage,1,1436281566,Activist,"['children', 'global issues', 'violence', 'women']",A warrior‰Ûªs cry against child marriage,"https://www.ted.com/talks/memory_banda_a_warrior_s_cry_against_child_marriage",1241223
767,"What really causes addiction -- to everything from cocaine to smart-phones? And how can we overcome it? Johann Hari has seen our current methods fail firsthand, as he has watched loved ones struggle to manage their addictions. He started to wonder why we treat addicts the way we do -- and if there might be a better way. As he shares in this deeply personal talk, his questions took him around the world, and unearthed some surprising and hopeful ways of thinking about an age-old problem.",882,TEDGlobalLondon,35,Johann Hari,Johann Hari: Everything you think you know about addiction is wrong,1,1436454130,Journalist,"['Addiction', 'culture', 'narcotics', 'policy', 'society']",Everything you think you know about addiction is wrong,"https://www.ted.com/talks/johann_hari_everything_you_think_you_know_about_addiction_is_wrong",7841509
120,"Ash Beckham recently found herself in a situation that made her ask: who am I? She felt pulled between two roles ‰ÛÓ as an aunt and as an advocate. Each of us feels this struggle sometimes, she says -- and offers bold suggestions for how to stand up for your moral integrity when it isn‰Ûªt convenient.",935,TEDxBoulder,22,Ash Beckham,Ash Beckham: When to take a stand -- and when to let it go,1,1436541075,Equality advocate,"['TEDx', 'activism', 'identity', 'morality']",When to take a stand -- and when to let it go,"https://www.ted.com/talks/ash_beckham_when_to_take_a_stand_and_when_to_let_it_go",1458290
91,"Behind the everyday bargains we all love -- the $10 manicure, the unlimited shrimp buffet -- is a hidden world of forced labor to keep those prices at rock bottom. Noy Thrupkaew investigates human trafficking ‰ÛÒ which flourishes in the US and Europe, as well as developing countries ‰ÛÒ and shows us the human faces behind the exploited labor that feeds global consumers.",1131,TED2015,24,Noy Thrupkaew,Noy Thrupkaew: Human trafficking is all around you. This is how it works,1,1436803735,Global journalist,"['Slavery', 'consumerism', 'crime', 'economics', 'work']",Human trafficking is all around you. This is how it works,"https://www.ted.com/talks/noy_thrupkaew_human_trafficking_is_all_around_you_this_is_how_it_works",1591696
201,"Abortion is extremely common. In America, for example, one in three women will have an abortion in their lifetime, yet the strong emotions sparked by the topic -- and the highly politicized rhetoric around it -- leave little room for thoughtful, open debate. In this personal, thoughtful talk, Aspen Baker makes the case for being neither ‰ÛÏpro-life‰Û nor ‰ÛÏpro-choice‰Û but rather ""pro-voice"" -- and for the roles that listening and storytelling can play when it comes to discussing difficult topics.",658,TEDWomen 2015,31,Aspen Baker,Aspen Baker: A better way to talk about abortion,1,1436885955,Listener,"['culture', 'decision-making', 'morality', 'society', 'storytelling', 'women']",A better way to talk about abortion,"https://www.ted.com/talks/aspen_baker_a_better_way_to_talk_about_abortion",1588477
69,"Stacey Baker has always been obsessed with how couples meet. When she asked photographer Alec Soth to help her explore this topic, they found themselves at the world's largest speed-dating event, held in Las Vegas on Valentine's Day, and at the largest retirement community in Nevada ‰ÛÓ with Soth taking portraits of pairs in each locale. Between these two extremes, they unwound a beautiful through-line of how a couple goes from meeting to creating a life together. (This talk was part of a TED2015 session curated by Pop-Up Magazine: popupmagazine.com or @popupmag on Twitter.)",618,TED2015,33,Alec Soth + Stacey Baker,Alec Soth + Stacey Baker: This is what enduring love looks like,2,1436971791,Photo editor,"['culture', 'love', 'photography', 'relationships']",This is what enduring love looks like,"https://www.ted.com/talks/alec_soth_stacey_baker_this_is_what_enduring_love_looks_like",1780746
22,"When artist Salvatore Iaconesi was diagnosed with brain cancer, he refused to be a passive patient -- which, he points out, means ""one who waits."" So he hacked his brain scans, posted them online, and invited a global community to pitch in on a ""cure."" This sometimes meant medical advice, and it sometimes meant art, music, emotional support -- from more than half a million people.",652,TEDMED 2013,30,Salvatore Iaconesi,Salvatore Iaconesi: What happened when I open-sourced my brain cancer,1,1437061619,Open-source engineer and artist,"['Internet', 'TED Fellows', 'art', 'brain', 'cancer', 'community', 'empathy', 'health', 'open-source', 'science']",What happened when I open-sourced my brain cancer,"https://www.ted.com/talks/salvatore_iaconesi_what_happened_when_i_open_sourced_my_brain_cancer",1126129
